Job_ID,Kategori_Pencarian,Domain_Compana,Posisi,Perusahaan,Skill_Name
JOB_0442,frontend-developer,web_development,Back End Developer,PT Dua Puluh Empat Jam Online (UniPin),REST API
JOB_0442,frontend-developer,web_development,Back End Developer,PT Dua Puluh Empat Jam Online (UniPin),GraphQL
JOB_0442,frontend-developer,web_development,Back End Developer,PT Dua Puluh Empat Jam Online (UniPin),Git
JOB_0443,frontend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,Python
JOB_0443,frontend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,PostgreSQL
JOB_0443,frontend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,MySQL
JOB_0443,frontend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,JavaScript
JOB_0443,frontend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,TypeScript
JOB_0443,frontend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,Vue.js
JOB_0443,frontend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,Node.js
JOB_0443,frontend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,Golang
JOB_0443,frontend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,Django
JOB_0443,frontend-developer,web_development,Lead Developer (Python),PT Hashmicro Solusi Indonesia,REST API
JOB_0444,frontend-developer,web_development,Staff IT,PT RUTAN,PostgreSQL
JOB_0444,frontend-developer,web_development,Staff IT,PT RUTAN,JavaScript
JOB_0444,frontend-developer,web_development,Staff IT,PT RUTAN,PHP
JOB_0444,frontend-developer,web_development,Staff IT,PT RUTAN,REST API
JOB_0444,frontend-developer,web_development,Staff IT,PT RUTAN,Git
JOB_0445,frontend-developer,web_development,IT PROGRAMMER,PT Delta Surya Husada,PostgreSQL
JOB_0445,frontend-developer,web_development,IT PROGRAMMER,PT Delta Surya Husada,MySQL
